Epoch	Loss_train	AUC_test	Precision_test	Recall_test
1	32.584970403826446	0.9263460357210358	0.8049180327868852	0.8583916083916084
2	21.301970778558825	0.945993195993196	0.8346972176759411	0.8916083916083916
3	16.527775397793448	0.9540050321300321	0.8554621848739495	0.8898601398601399
4	14.213035866056089	0.9636351823851824	0.8150375939849624	0.9475524475524476
5	8.25138535347537	0.9722612691362691	0.9201451905626135	0.8863636363636364
6	5.82177360256992	0.9671464515214515	0.8886986301369864	0.9073426573426573
7	5.244211452212312	0.9667743573993574	0.911190053285968	0.8968531468531469
8	4.093389144861931	0.9661955443205442	0.8969804618117229	0.8828671328671329
9	4.269466196235726	0.9694055944055945	0.8998242530755711	0.8951048951048951
10	2.8101219945635876	0.9728637072387073	0.9169675090252708	0.8881118881118881
11	1.9414902547822521	0.9722642222642222	0.9070175438596492	0.9038461538461539
12	1.3430652673882264	0.9705115408240409	0.9144385026737968	0.8968531468531469
13	1.4211063886894522	0.9683483745983745	0.9247706422018349	0.8811188811188811
14	1.1538176266431037	0.9720087766962767	0.91005291005291	0.9020979020979021
15	0.8417762339653905	0.9716041981666982	0.9020618556701031	0.9178321678321678
16	0.4608225627332274	0.9713162681912682	0.9131205673758865	0.9003496503496503
17	0.5015509127116502	0.9715303699678699	0.9110320284697508	0.8951048951048951
18	0.46422139715554067	0.9709294084294084	0.9105263157894737	0.9073426573426573
19	0.36820468245642246	0.9707994707994708	0.9045138888888888	0.9108391608391608
20	0.3447682744499758	0.972109183046683	0.9086115992970123	0.9038461538461539
21	0.262506382508235	0.9717060810810811	0.8932874354561101	0.9073426573426573
22	0.2617383080371951	0.9724842302967303	0.9219600725952813	0.8881118881118881
23	0.2700454933444405	0.9726318866943867	0.9271402550091075	0.8898601398601399
24	0.19885112212988787	0.9721830112455113	0.9118165784832452	0.9038461538461539
25	0.3210730075324406	0.9724709412209412	0.9148936170212766	0.9020979020979021
26	0.1788782467601493	0.9722391206766207	0.9064124783362218	0.9143356643356644
27	0.1425202934590999	0.9724222146097147	0.9118165784832452	0.9038461538461539
28	0.15439757406128507	0.9721623393498394	0.9092495636998255	0.9108391608391608
29	0.12690173800138638	0.972211065961066	0.9137323943661971	0.9073426573426573
30	0.1326133052002021	0.9725300037800039	0.9197860962566845	0.9020979020979021
31	0.10307971478300004	0.9724945662445662	0.9181494661921709	0.9020979020979021
32	0.11053402189749306	0.9722848941598943	0.9043478260869565	0.9090909090909091
33	0.08241203696675825	0.9724384568134568	0.9150442477876106	0.9038461538461539
34	0.12414712057451993	0.9723040894915895	0.9121265377855887	0.9073426573426573
35	0.09769246593251424	0.9722302612927612	0.9043478260869565	0.9090909090909091
36	0.11801195520577323	0.9722745582120582	0.9106830122591943	0.9090909090909091
37	0.08106688545657548	0.9722036831411831	0.9059233449477352	0.9090909090909091
38	0.04892958937202607	0.9722435503685504	0.9059233449477352	0.9090909090909091
39	0.10947636457797572	0.9721549565299565	0.9059233449477352	0.9090909090909091
40	0.1244036906716417	0.9722656988281988	0.9106830122591943	0.9090909090909091
